"Azerbaijan","2003","500790","Woven fabric of silk, nes","Import","7254","912","Weight in kilograms","912"
"Azerbaijan","2000","500200","Raw silk (not thrown)","Export","37037","5262","Weight in kilograms","5262"
"Azerbaijan","1999","500600","Silk yarn retail, silk worm gut","Import","20","3","Weight in kilograms","3"
"Azerbaijan","1998","500790","Woven fabric of silk, nes","Import","20","50","Weight in kilograms","50"
"Azerbaijan","1996","500100","Silk-worm cocoons suitable for reeling","Export","6639","3312","Weight in kilograms","3312"
"Bahamas","2013","500500","Yarn spun from silk waste, not retail","Import","178","24","Weight in kilograms","24"
"Bahamas","2012","500390","Silk waste, carded or combed","Import","42","9","Weight in kilograms","9"
"Bahamas","2012","500790","Woven fabric of silk, nes","Export","500","3","Weight in kilograms","3"
"Bahamas","2011","500720","Woven fabric >85% silk (except noil silk)","Import","4488","45","Weight in kilograms","45"
"Bahamas","2010","500600","Silk yarn retail, silk worm gut","Import","455","72","Weight in kilograms","72"
"Bahamas","2009","500390","Silk waste, carded or combed","Import","255","15","Weight in kilograms","15"
"Bahamas","2009","500790","Woven fabric of silk, nes","Export","36000","258","Weight in kilograms","258"
"Bahamas","2008","500710","Woven fabric of noil silk","Import","625","8","Weight in kilograms","8"
"Bahamas","2007","500790","Woven fabric of silk, nes","Import","63510","819","Weight in kilograms","819"
"Bahamas","2006","500400","Silk yarn (except from waste) not retail","Import","30","5","Weight in kilograms","5"
"Bahamas","2005","500390","Silk waste, carded or combed","Import","1237","120","Weight in kilograms","120"
"Bahamas","2004","500400","Silk yarn (except from waste) not retail","Import","9","2","Weight in kilograms","2"
"Bahamas","2003","500710","Woven fabric of noil silk","Import","4672","90","Weight in kilograms","90"
"Bahamas","2002","500720","Woven fabric >85% silk (except noil silk)","Import","5235","71","Weight in kilograms","71"
"Bahamas","2001","500600","Silk yarn retail, silk worm gut","Import","18","25","Weight in kilograms","25"
"Bahamas","2000","500100","Silk-worm cocoons suitable for reeling","Import","7","1","Weight in kilograms","1"
"Bahamas","2000","500790","Woven fabric of silk, nes","Export","100","2","Weight in kilograms","2"
"Bahamas","1999","500710","Woven fabric of noil silk","Import","1114","0","Area in square metres","562"
"Bahamas","1998","500310","Silk waste, not carded or combed","Import","43","7","Weight in kilograms","7"
"Bahamas","1998","500790","Woven fabric of silk, nes","Import","29251","0","Area in square metres","4729"
"Bahamas","1997","500720","Woven fabric >85% silk (except noil silk)","Import","11831","0","Area in square metres","1375"
"Bahrain","2012","500720","Woven fabric >85% silk (except noil silk)","Import","792214","19850","Weight in kilograms","19850"
"Bahrain","2011","500790","Woven fabric of silk, nes","Export","1181","1962","Weight in kilograms","1962"
"Bahrain","2010","500710","Woven fabric of noil silk","Import","103207","2312","Weight in kilograms","2312"
"Bahrain","2009","500200","Raw silk (not thrown)","Import","447","110","Weight in kilograms","110"
"Bahrain","2008","500100","Silk-worm cocoons suitable for reeling","Import","4894","358","Weight in kilograms","358"
"Bahrain","2008","500720","Woven fabric >85% silk (except noil silk)","Import","289071","7483","Weight in kilograms","7483"
"Bahrain","2007","500790","Woven fabric of silk, nes","Import","45965","479","Weight in kilograms","479"
"Bahrain","2005","500310","Silk waste, not carded or combed","Import","976","17","Weight in kilograms","17"
"Bahrain","2005","500720","Woven fabric >85% silk (except noil silk)","Import","229699","11414","Weight in kilograms","11414"
"Bahrain","2004","500790","Woven fabric of silk, nes","Import","21923","1027","Weight in kilograms","1027"
"Bahrain","2002","500500","Yarn spun from silk waste, not retail","Import","205","45","Weight in kilograms","45"
"Bahrain","2001","500710","Woven fabric of noil silk","Import","15590","210","Weight in kilograms","210"
"Bahrain","2000","500790","Woven fabric of silk, nes","Import","38138","1340","Weight in kilograms","1340"
"Bangladesh","2011","500500","Yarn spun from silk waste, not retail","Import","192056","42925","Weight in kilograms","42925"
"Bangladesh","2011","500790","Woven fabric of silk, nes","Export","13092","614","Weight in kilograms","614"
"Bangladesh","2010","500600","Silk yarn retail, silk worm gut","Import","8054","1999","Weight in kilograms","1999"
"Bangladesh","2009","500200","Raw silk (not thrown)","Import","5325113","570991","Weight in kilograms","570991"
"Bangladesh","2009","500710","Woven fabric of noil silk","Export","4979","25740","Weight in kilograms","25740"
"Bangladesh","2008","500200","Raw silk (not thrown)","Import","4581065","388040","Weight in kilograms","388040"
